id,parent_id,title,uri
0-up,,org,/org/
3823,3822,Занятость,/tema/ekonomika/rabota/zanyatost/
3824,3822,Зарплата,/tema/ekonomika/rabota/dengi/
3825,3822,Охрана труда,/tema/ekonomika/rabota/ohrana/
11,2,В мире,/tema/mir/
109,11,США,/tema/mir/usa/
33,11,Европа,/tema/mir/Evropa/
2092,33,Австрия,/tema/mir/Evropa/Avstriya/
889,33,Албания,/tema/mir/Evropa/albani/
3854,33,Андорра,/tema/mir/Evropa/andorra/
847,33,Бельгия,/tema/mir/Evropa/belgiy/
1110,33,Болгария,/tema/mir/Evropa/Bolgariy/
790,33,Босния и Герцеговина,/tema/mir/Evropa/bosnia/
2484,33,Ватикан,/tema/mir/Evropa/vatikan/
292,33,Великобритания,/tema/mir/Evropa/velikobritaniya/
763,33,Венгрия,/tema/mir/Evropa/vengria/
243,33,Германия,/tema/mir/Evropa/germaniya/
231,33,Греция,/tema/mir/Evropa/grezia/
2500,33,Дания,/tema/mir/Evropa/dania/
730,33,Ирландия,/tema/mir/Evropa/irlandija/
3143,33,Исландия,/tema/mir/Evropa/iseland/
710,33,Испания,/tema/mir/Evropa/ispania/
34,33,Италия,/tema/mir/Evropa/Italia/
2914,33,Кипр,/tema/mir/Evropa/kypr/
1004,33,Латвия,/tema/mir/Evropa/latvia/
1207,33,Литва,/tema/mir/Evropa/lit/
3410,33,Лихтенштейн,/tema/mir/Evropa/lihtenshtein/
2526,33,Люксембург,/tema/mir/Evropa/luksemburg/
3419,33,Мальта,/tema/mir/Evropa/Malta/
2532,33,Монако,/tema/mir/Evropa/monako/
841,33,Нидерланды,/tema/mir/Evropa/gollandia/
2368,33,Норвегия,/tema/mir/Evropa/Norvegiya/
756,33,Польша,/tema/mir/Evropa/polsha/
1994,33,Португалия,/tema/mir/Evropa/Portugaliya/
861,33,Румыния,/tema/mir/Evropa/rumyniy/
890,33,Северная Македония,/tema/mir/Evropa/makedon/
73,33,Сербия,/tema/mir/Evropa/Serbia/
2937,73,Косово,/tema/mir/Evropa/Serbia/kosovo/
791,33,Словакия,/tema/mir/Evropa/slovakia/
2635,33,Словения,/tema/mir/Evropa/slovenia/
1492,33,Финляндия,/tema/mir/Evropa/finlyandiya/
590,33,Франция,/tema/mir/Evropa/frantsija/
693,33,Хорватия,/tema/mir/Evropa/hiorvatia/
2659,33,Черногория,/tema/mir/Evropa/chernogoriya/
425,33,Чехия,/tema/mir/Evropa/chehija/
1059,33,Швейцария,/tema/mir/Evropa/schveicariy/
788,33,Швеция,/tema/mir/Evropa/shvetsia/
639,33,Эстония,/tema/mir/Evropa/estonia/
67,11,Ближний Восток,/tema/mir/bligvostok/
442,67,Афганистан,/tema/mir/bligvostok/afganistan/
2468,67,Бахрейн,/tema/mir/bligvostok/bahrein/
116,67,Израиль,/tema/mir/bligvostok/izrail/
1123,67,Иордания,/tema/mir/bligvostok/iordan/
68,67,Ирак,/tema/mir/bligvostok/irak/
760,67,Иран,/tema/mir/bligvostok/iran/
2581,67,Йемен,/tema/mir/bligvostok/yemen/
1976,67,Катар,/tema/mir/bligvostok/katar/
2479,67,Кувейт,/tema/mir/bligvostok/kuveit/
2502,67,Ливан,/tema/mir/bligvostok/livan/
2429,67,ОАЭ,/tema/mir/bligvostok/emiraty/
2538,67,Оман,/tema/mir/bligvostok/oman/
1154,67,Пакистан,/tema/mir/bligvostok/pakistan/
2003,67,Палестина,/tema/mir/bligvostok/palestina/
670,67,Саудовская Аравия,/tema/mir/bligvostok/saudaravia/
2183,67,Сирия,/tema/mir/bligvostok/sirija/
842,67,Турция,/tema/mir/bligvostok/turzija/
229,11,экс-СССР,/tema/mir/sodrugestvo/
3175,229,Абхазия,/tema/mir/sodrugestvo/abhaziya/
240,229,Азербайджан,/tema/mir/sodrugestvo/azerbajdgan/
1249,229,Армения,/tema/mir/sodrugestvo/armenia/
552,229,Беларусь,/tema/mir/sodrugestvo/belarus/
361,229,Грузия,/tema/mir/sodrugestvo/Gruzia/
2255,361,Аджария,/tema/mir/sodrugestvo/Gruzia/Adzharia/
833,229,Казахстан,/tema/mir/sodrugestvo/kazachstan/
849,229,Киргизия,/tema/mir/sodrugestvo/kirgiziy/
526,229,Молдавия,/tema/mir/sodrugestvo/moldavia/
2657,526,Приднестровье,/tema/mir/sodrugestvo/moldavia/pridnestrovije/
1745,229,Таджикистан,/tema/mir/sodrugestvo/tadzikistan/
444,229,Туркмения,/tema/mir/sodrugestvo/turkmenija/
337,229,Узбекистан,/tema/mir/sodrugestvo/uzbekistan/
230,229,Украина,/tema/mir/sodrugestvo/ukraina/
3176,229,Южная Осетия,/tema/mir/sodrugestvo/yugosetiya/
232,11,Восточная Азия,/tema/mir/dalvostok/
4050,232,Китай,/tema/mir/dalvostok/kitay/
4057,232,Тайвань,/tema/mir/dalvostok/taiwan/
797,232,Япония,/tema/mir/dalvostok/japonia/
233,232,Северная Корея,/tema/mir/dalvostok/sevkoreya/
1245,232,Южная Корея,/tema/mir/dalvostok/kor/
4056,232,Монголия,/tema/mir/dalvostok/mongoliya/
287,11,Юго-Восточная Азия,/tema/mir/uvasia/
1440,287,Индия,/tema/mir/uvasia/indija/
2446,287,Бангладеш,/tema/mir/uvasia/bangladesh/
4021,287,Бруней,/tema/mir/uvasia/brunei/
2652,287,Восточный Тимор,/tema/mir/uvasia/timor/
1967,287,Вьетнам,/tema/mir/uvasia/vietnam/
2281,287,Индонезия,/tema/mir/uvasia/indoneziya/
2300,287,Камбоджа,/tema/mir/uvasia/kambodzha/
3581,287,Лаос,/tema/mir/uvasia/laos/
288,287,Малайзия,/tema/mir/uvasia/malaziya/
4023,287,Мальдивы,/tema/mir/uvasia/maldivy/
1272,287,Мьянма (Бирма),/tema/mir/uvasia/birma/
2363,287,Непал,/tema/mir/uvasia/nepal/
2421,287,Сингапур,/tema/mir/uvasia/singapur/
1169,287,Таиланд,/tema/mir/uvasia/tailand/
1954,287,Филиппины,/tema/mir/uvasia/filippiny/
2456,287,Шри-Ланка,/tema/mir/uvasia/shri-lanka/
2397,11,Северная и Центральная Америка,/tema/mir/zentramerika/
4070,2397,Канада,/tema/mir/zentramerika/canada/
4071,2397,Мексика,/tema/mir/zentramerika/mexico/
2685,2397,Куба,/tema/mir/zentramerika/cuba/
2552,2397,Никарагуа,/tema/mir/zentramerika/nikaragua/
3579,2397,Багамские острова,/tema/mir/zentramerika/bagamy/
4130,2397,Белиз,/tema/mir/zentramerika/beliz/
3527,2397,Гаити,/tema/mir/zentramerika/gaiti/
2613,2397,Гватемала,/tema/mir/zentramerika/gvatemala/
2399,2397,Гондурас,/tema/mir/zentramerika/gonduras/
3553,2397,Доминиканская Республика,/tema/mir/zentramerika/dominikrespublik/
2625,2397,Коста-Рика,/tema/mir/zentramerika/kostarika/
2794,2397,Панама,/tema/mir/zentramerika/panama/
2398,2397,Эль-Сальвадор,/tema/mir/zentramerika/salvador/
3404,2397,Ямайка,/tema/mir/zentramerika/jamayka/
770,11,Южная Америка,/tema/mir/ugameroka/
1631,770,Аргентина,/tema/mir/ugameroka/argentina/
2568,770,Боливия,/tema/mir/ugameroka/bolivia/
2554,770,Бразилия,/tema/mir/ugameroka/brazilia/
1543,770,Венесуэла,/tema/mir/ugameroka/venesuela/
3351,770,Гайана,/tema/mir/ugameroka/gayana/
2450,770,Колумбия,/tema/mir/ugameroka/kolumbia/
2325,770,Парагвай,/tema/mir/ugameroka/paraguay/
2444,770,Перу,/tema/mir/ugameroka/peru/
2686,770,Уругвай,/tema/mir/ugameroka/urugvay/
771,770,Чили,/tema/mir/ugameroka/chili/
2546,770,Эквадор,/tema/mir/ugameroka/ekvador/
188,11,Африка,/tema/mir/afrika/
2097,188,Алжир,/tema/mir/afrika/Alzhir/
2498,188,Ангола,/tema/mir/afrika/angola/
4158,188,Бенин,/tema/mir/afrika/benin/
4129,188,Ботсвана,/tema/mir/afrika/botswana/
3836,188,Буркина-Фасо,/tema/mir/afrika/burkina-faso/
4218,188,Бурунди,/tema/mir/afrika/burundi/
3406,188,Габон,/tema/mir/afrika/gabon/
3577,188,Гамбия,/tema/mir/afrika/gambiya/
3239,188,Гана,/tema/mir/afrika/gana/
2649,188,Гвинея,/tema/mir/afrika/gvineya/
3356,188,Гвинея-Бисау,/tema/mir/afrika/gvineyabisau/
4073,188,Демократическая Республика Конго,/tema/mir/afrika/drk/
3808,188,Джибути,/tema/mir/afrika/dzhibuti/
4072,188,Египет,/tema/mir/afrika/egipet/
4098,188,Замбия,/tema/mir/afrika/zambia/
2793,188,Зимбабве,/tema/mir/afrika/zimbabve/
4160,188,Кабо-Верде,/tema/mir/afrika/caboverde/
1646,188,Камерун,/tema/mir/afrika/kamerun/
2673,188,Кения,/tema/mir/afrika/kenia/
2551,188,Конго,/tema/mir/afrika/kongo/
2437,188,Кот-д'Ивуар,/tema/mir/afrika/kotdivuar/
2662,188,Либерия,/tema/mir/afrika/liberiya/
1638,188,Ливия,/tema/mir/afrika/livia/
4084,188,Маврикий,/tema/mir/afrika/mavrikii/
2585,188,Мавритания,/tema/mir/afrika/mavritania/
3348,188,Мадагаскар,/tema/mir/afrika/madagaskar/
2795,188,Малави,/tema/mir/afrika/malavi/
2648,188,Мали,/tema/mir/afrika/mali/
1930,188,Марокко,/tema/mir/afrika/marokko/
3584,188,Мозамбик,/tema/mir/afrika/mozambik/
2570,188,Намибия,/tema/mir/afrika/namibiya/
3564,188,Нигер,/tema/mir/afrika/niger/
2564,188,Нигерия,/tema/mir/afrika/nigeria/
3462,188,Руанда,/tema/mir/afrika/ruanda/
3834,188,Свазиленд,/tema/mir/afrika/svazilend/
3859,188,Сенегал,/tema/mir/afrika/senegal/
2667,188,Сомали,/tema/mir/afrika/somali/
1871,188,Судан,/tema/mir/afrika/sudan/
3582,188,Сьерра-Леоне,/tema/mir/afrika/sierra-leone/
372,188,Танзания,/tema/mir/afrika/tanzania/
2880,188,Того,/tema/mir/afrika/togo/
2214,188,Тунис,/tema/mir/afrika/tunis/
3357,188,Уганда,/tema/mir/afrika/uganda/
3585,188,Центральноафриканская Республика (ЦАР),/tema/mir/afrika/car/
1190,188,Чад,/tema/mir/afrika/chad/
4029,188,Экваториальная Гвинея,/tema/mir/afrika/ekv-gvineya/
2674,188,Эфиопия,/tema/mir/afrika/efiopia/
949,188,ЮАР,/tema/mir/afrika/juar/
3904,188,Южный Судан,/tema/mir/afrika/yuzhsudan/
1557,11,Океания,/tema/mir/okeaniya/
1558,1557,Австралия,/tema/mir/okeaniya/avstraliya/
4132,1557,Вануату,/tema/mir/okeaniya/vanuatu/
1559,1557,Новая Зеландия,/tema/mir/okeaniya/zelandiya/
1560,1557,Папуа-Новая Гвинея,/tema/mir/okeaniya/png/
3418,1557,Самоа,/tema/mir/okeaniya/samoa/
2870,1557,Соломоновы острова,/tema/mir/okeaniya/solomon/
2808,1557,Фиджи,/tema/mir/okeaniya/fidzhi/
3466,11,Антарктида,/tema/mir/antarktida/
12,2,Происшествия,/tema/bezopasnost/
1367,12,ЧП,/tema/bezopasnost/proishestvia/
1568,1367,Аварии и катастрофы,/tema/bezopasnost/proishestvia/avarii/
3138,1367,ДТП,/tema/bezopasnost/proishestvia/dtp/
1436,1367,Несчастные случаи,/tema/bezopasnost/proishestvia/sluchai/
1368,1367,Пожары,/tema/bezopasnost/proishestvia/pogary/
1495,1367,Стихийные бедствия,/tema/bezopasnost/proishestvia/stihii/
61,12,Преступления,/tema/bezopasnost/prestupnost/
495,61,Должностные преступления,/tema/bezopasnost/prestupnost/korrupzija/
4229,61,Криминал,/tema/bezopasnost/prestupnost/criminal/
207,12,Терроризм,/tema/bezopasnost/terrorizm/
2688,207,Теракты,/tema/bezopasnost/terrorizm/terakty/
2687,207,Антитеррор,/tema/bezopasnost/terrorizm/borba/
2910,207,Мировой терроризм,/tema/bezopasnost/terrorizm/mirterror/
462,12,Правосудие,/tema/bezopasnost/porjadok/
2757,462,Следствие,/tema/bezopasnost/porjadok/sledstvie/
2759,462,Суд,/tema/bezopasnost/porjadok/prigovor/
2756,462,Тюрьмы,/tema/bezopasnost/porjadok/tyurma/
1108,462,Охрана порядка,/tema/bezopasnost/porjadok/profilaktika/
13,2,Общество,/tema/obshestvo/
4272,13,Здоровье,/tema/obshestvo/zdorovje/
4273,13,Наука,/tema/obshestvo/nauka/
4274,13,Образование,/tema/obshestvo/obrazovanie/
4087,13,Семья и дети,/tema/obshestvo/semia/
4275,13,Природа,/tema/obshestvo/priroda/
4276,13,Космос,/tema/obshestvo/kosmos/
4277,13,Экология,/tema/obshestvo/ekologija/
4278,13,История,/tema/obshestvo/istorija/
4115,13,Религия,/tema/obshestvo/religion/
3530,13,Соцсфера,/tema/obshestvo/socio/
4235,3530,Миграция,/tema/obshestvo/socio/migranti/
4236,3530,Демография,/tema/obshestvo/socio/demo/
4237,3530,Социология,/tema/obshestvo/socio/socio/
4238,3530,Соцзащита,/tema/obshestvo/socio/zachita/
4239,3530,Помощь пострадавшим,/tema/obshestvo/socio/pomochj/
4279,13,СМИ и соцсети,/tema/obshestvo/smi/
3533,13,Утраты,/tema/obshestvo/utraty/
249,13,Ежедневник,/tema/obshestvo/prazdniki/
4282,249,Светская хроника,/tema/obshestvo/prazdniki/chronika/
2762,249,Гороскоп,/tema/obshestvo/prazdniki/goroskop/
2754,249,Праздники,/tema/obshestvo/prazdniki/prazdniki/
3551,249,Образ жизни,/tema/obshestvo/prazdniki/stil/
3550,249,Погода,/tema/obshestvo/prazdniki/pogoda/
15,2,Спорт,/tema/sport/
241,15,Футбол,/tema/sport/futbol/
2378,241,Чемпионат мира,/tema/sport/futbol/chempmira/
840,241,Лига чемпионов УЕФА,/tema/sport/futbol/ligauefa/
2504,241,Лига Европы,/tema/sport/futbol/kubokuefa/
242,241,Чемпионат России,/tema/sport/futbol/chempRoss/
4090,241,Футбольная национальная лига,/tema/sport/futbol/fnl/
4091,241,Второй дивизион,/tema/sport/futbol/division/
4092,241,Кубок России,/tema/sport/futbol/kubok/
3804,241,Европейские чемпионаты,/tema/sport/futbol/championships/
681,241,Чемпионат Европы,/tema/sport/futbol/evropa/
4322,241,Лига наций,/tema/sport/futbol/liganaciy/
343,241,Игроки и тренеры,/tema/sport/futbol/igroki/
2571,241,Вокруг футбола,/tema/sport/futbol/okolofutbol/
1850,241,Товарищеские матчи,/tema/sport/futbol/tovarish/
4304,241,Мини-футбол,/tema/sport/futbol/mini-futbol/
4157,241,Пляжный футбол,/tema/sport/futbol/plyazh-futbol/
340,15,Хоккей,/tema/sport/hokkej/
2597,340,Чемпионат КХЛ (Континентальная лига),/tema/sport/hokkej/chempionat/
4093,340,Высшая хоккейная лига,/tema/sport/hokkej/vhl/
341,340,Чемпионат НХЛ,/tema/sport/hokkej/stenli/
2161,340,Чемпионат мира,/tema/sport/hokkej/chmir/
3238,340,Евротур,/tema/sport/hokkej/eurotur/
3345,340,Клубные турниры,/tema/sport/hokkej/league/
1355,340,Хоккей с мячом,/tema/sport/hokkej/hokkeismyachom/
995,340,Игроки и тренеры,/tema/sport/hokkej/igroki/
410,15,Теннис,/tema/sport/tennis/
810,410,Игроки,/tema/sport/tennis/igroki/
2723,410,Кубок Дэвиса,/tema/sport/tennis/daviscup/
809,410,Кубок Кремля,/tema/sport/tennis/kubokkremlja/
411,410,Кубок Федерации,/tema/sport/tennis/kubok/
2724,410,Турниры ATP и WTA,/tema/sport/tennis/wta-atp/
2615,410,"Турниры ""Большого шлема""",/tema/sport/tennis/turniry/
4097,15,Биатлон,/tema/sport/biatlon/
2708,15,Фигурное катание,/tema/sport/figurnoe/
2707,15,Бокс,/tema/sport/boks/
2709,15,Баскетбол,/tema/sport/basketbol/
3346,15,Волейбол,/tema/sport/volleyball/
2710,15,Формула-1,/tema/sport/formula/
2696,15,Виды спорта,/tema/sport/raznoe/
2697,2696,Автомото,/tema/sport/raznoe/avtomoto/
4221,2696,Велоспорт,/tema/sport/raznoe/velo/
2698,2696,Водный спорт,/tema/sport/raznoe/voda/
4309,2696,Гандбол,/tema/sport/raznoe/gandbol/
2704,2696,Гимнастика,/tema/sport/raznoe/gimnastika/
2699,2696,Единоборства и силовые виды,/tema/sport/raznoe/borba/
2700,2696,Зимний спорт,/tema/sport/raznoe/zimnie/
2701,2696,Командный спорт,/tema/sport/raznoe/komanda/
2703,2696,Легкая атлетика,/tema/sport/raznoe/atletika/
2705,2696,Настольные виды,/tema/sport/raznoe/stol/
4404,2696,Регби,/tema/sport/raznoe/rugby/
2706,2696,Экстремальный спорт,/tema/sport/raznoe/ekstrim/
2796,15,Олимпийские игры,/tema/sport/igra/
351,15,Спортивная жизнь,/tema/sport/fizkultprivet/
2064,351,Допинг,/tema/sport/fizkultprivet/doping/
2068,351,Спортсмены,/tema/sport/fizkultprivet/sportsmeny/
4310,351,Физкультура,/tema/sport/fizkultprivet/fizkultura/
4306,15,Шахматы,/tema/sport/shahmaty/
4353,15,Паралимпийский спорт,/tema/sport/paralympic/
14,2,Культура,/tema/kultura/
3865,14,Кино и ТВ,/tema/kultura/kino/
3866,3865,Мировое кино,/tema/kultura/kino/mirkino/
3867,3865,Наше кино,/tema/kultura/kino/ruskino/
3870,3865,Документальное кино,/tema/kultura/kino/dockino/
3869,3865,Анимация,/tema/kultura/kino/cartoon/
4078,3865,ТВ и сериалы,/tema/kultura/kino/tv/
3880,14,Музыка,/tema/kultura/music/
3881,3880,Классика,/tema/kultura/music/classic/
3882,3880,Поп-музыка,/tema/kultura/music/pop/
3883,3880,Рок,/tema/kultura/music/rock/
3884,3880,Джаз,/tema/kultura/music/jazz/
3885,3880,Фолк,/tema/kultura/music/folk/
3872,14,Театр,/tema/kultura/teatr/
3873,3872,Драматический театр,/tema/kultura/teatr/drama/
3878,3872,Музыкальный театр,/tema/kultura/teatr/muzteatr/
3879,3872,Шоу,/tema/kultura/teatr/show/
4284,3872,Танец,/tema/kultura/teatr/tanets/
3887,14,Арт,/tema/kultura/art/
3901,3887,Живопись,/tema/kultura/art/painting/
3888,3887,Актуальное искусство,/tema/kultura/art/contemporary/
3889,3887,Фотография,/tema/kultura/art/photo/
4079,3887,Архитектура,/tema/kultura/art/architecture/
3890,3887,Музеи и памятники,/tema/kultura/art/museum/
3891,3887,Народные промыслы,/tema/kultura/art/folkart/
4280,3887,Аукционы и коллекции,/tema/kultura/art/auktsion/
3893,14,Литература,/tema/kultura/literatura/
4269,14,Культурный обмен,/tema/kultura/obmen/
4149,2,Digital,/tema/digital/
4152,4149,Интернет,/tema/digital/internet/
4155,4149,Технологии,/tema/digital/tech/
4153,4149,Гаджеты,/tema/digital/gadjets/
4151,4149,Игры,/tema/digital/games/
4154,4149,Видео,/tema/digital/top/
4195,2,Русское оружие,/tema/sila/
4196,4195,Вооружение России,/tema/sila/vooruzhenie/
4197,4195,Технологии,/tema/sila/technologii/
4198,4195,Мировой арсенал,/tema/sila/arsenal/
4199,4195,История,/tema/sila/istoriya/
4200,2,"""Родина""",/tema/rodina/
4205,4200,Домашний архив,/tema/rodina/archive/
4216,4200,Новости,/tema/rodina/news/
4201,4200,Cудьбы,/tema/rodina/sudby/
4219,4200,Дискуссии,/tema/rodina/dis/
4228,4200,Кухня,/tema/rodina/eda/
4207,4200,Научная библиотека,/tema/rodina/library/
4220,4200,Реликвии,/tema/rodina/rel/
4215,4200,Дороги,/tema/rodina/dorogi/
4203,4200,Загадки,/tema/rodina/zagadky/
4202,4200,Легенды,/tema/rodina/legendy/
4295,4200,О войне,/tema/rodina/voyna/
4206,4200,Отклики,/tema/rodina/post/
4208,4200,Родная речь,/tema/rodina/lexicon/
4204,4200,Фотоальбом,/tema/rodina/photo/
4209,2,Кинократия,/tema/kino/
4210,4209,Новости,/tema/kino/news/
4211,4209,Рецензии,/tema/kino/rakurs/
4214,4209,Журнал,/tema/kino/journal/
4314,2,Авто,/tema/auto/
4318,4314,Легковые авто,/tema/auto/cars/
4320,4314,Российский автопром,/tema/auto/rusauto/
4319,4314,ПДД,/tema/auto/pdd/
4316,4314,Дороги,/tema/auto/roads/
4317,4314,Страхование,/tema/auto/insurance/
4340,4314,Видео,/tema/auto/video/
4321,4314,Коммерческий транспорт,/tema/auto/kommtrans/
4326,2,Стиль,/tema/style/
4370,4326,Гастрономия,/tema/style/gastronomy/
4327,4326,Коллекция,/tema/style/collection/
4331,4326,Косметика и парфюмерия,/tema/style/beauty/
4332,4326,Личное время,/tema/style/personaltime/
4330,4326,Люди,/tema/style/people/
4329,4326,Маршруты,/tema/style/routes/
4367,4326,Мода,/tema/style/fashion/
4328,4326,Среда обитания,/tema/style/habitat/
4371,4326,Украшения,/tema/style/jewellery/
4369,4326,Часы,/tema/style/clock/
